val_pred,val_true,aro_pred,aro_true
-0.346250528,-0.176846,0.05437981980000001,-0.0776398
-0.27956823999999997,-0.367789,0.15506475,0.183895
-0.0341354948,-0.0629113,0.658254592,0.532327
-0.133914698,0.00483933,0.0914451058,-0.00483933
-0.299086168,-0.642857,-0.0598951772,-0.507936
-0.80146249,-0.597729,0.498977544,0.483164
-0.468637384,-0.309524,0.58571226,0.285714
-0.48005972399999997,-0.147493,-0.36368301599999997,-0.379267
-0.46099070799999997,-0.648471,0.475407664,0.658149
-0.0232712822,-0.626984,0.09197021,0.611111
-0.37370842,-0.539683,0.329480088,0.357143
0.6556357119999999,0.537295,0.086607414,0.115887
-0.195543612,-0.246032,1.010053724,0.793651
-0.63294754,-0.793651,0.14441024,-0.373016
-0.1950343846,-0.643631,0.45245995199999994,0.65331
-0.162981884,-0.159698,0.8197099699999999,0.938831
-0.318781716,-0.571429,-0.01272330264,-0.222222
-0.08802578559999999,-0.238095,0.0398749982,0.753968
-0.274456188,-0.565045,0.05665499080000001,-0.176846
-0.7314027999999999,-0.854767,-0.237037174,-0.234996
-0.356191612,-0.18254,0.52702925,0.563492
0.0697201244,0.0689021,0.595034328,0.750268
-0.28564977199999997,-0.316056,-0.072760278,-0.15276
-0.186292804,-0.300039,0.418936218,0.333914
-0.35679148799999993,0.611111,0.5344112400000001,0.0873016
0.20661798800000003,0.224293,0.93741178,0.733264
-0.613535296,-0.769841,-0.32909158000000005,-0.388889
-0.310112194,-0.698413,0.7663899000000001,0.47619
-0.417045248,-0.643631,0.5442528799999999,0.648471
-0.493843052,-0.844784,0.07216225200000002,-0.324086
-0.070354775,-0.237127,0.1020307198,0.237127
0.15153938100000003,0.187567,0.811629704,0.803858
-0.42342204,-0.348675,0.6002695,0.632596
-0.22422293399999998,-0.0919473,0.20373535399999998,-0.0677507
-0.380047972,-0.556523,-0.463313996,-0.348432
-0.57215182,-0.738784,0.074556814,-0.202879
0.85207864,0.922565,0.070951808,0.0885835
-0.44851464399999996,-0.174603,0.575810386,0.547619
-0.22382746,-0.648471,0.275283568,0.658149
-0.286084032,-0.439281,0.379095758,0.525057
