val_pred,val_true,aro_pred,aro_true
-0.33313869,-0.176846,0.0647029815,-0.0776398
-0.26017801,-0.367789,0.1409665125,0.183895
-0.055824623999999996,-0.0629113,0.62187004,0.532327
-0.13964632999999999,0.00483933,0.10436150649999999,-0.00483933
-0.30258010999999996,-0.642857,-0.041324184,-0.507936
-0.805299275,-0.597729,0.49878284500000003,0.483164
-0.46519205,-0.309524,0.57148,0.285714
-0.50121232,-0.147493,-0.340072655,-0.379267
-0.455332085,-0.648471,0.47008982,0.658149
-0.033913058499999996,-0.626984,0.088793105,0.611111
-0.36968778,-0.539683,0.351621415,0.357143
0.641834555,0.537295,0.09199260749999999,0.115887
-0.1905889,-0.246032,1.00653468,0.793651
-0.6382000999999999,-0.793651,0.14044738,-0.373016
-0.16342815575,-0.643631,0.43363929,0.65331
-0.1612792,-0.159698,0.80649975,0.938831
-0.30680983500000003,-0.571429,-0.0174218572,-0.222222
-0.0749597945,-0.238095,0.0458032235,0.753968
-0.274785665,-0.565045,0.078720814,-0.176846
-0.70539825,-0.854767,-0.2121177,-0.234996
-0.315863015,-0.18254,0.48809318,0.563492
0.06584806800000001,0.0689021,0.601414385,0.750268
-0.282717065,-0.316056,-0.05286674999999999,-0.15276
-0.18753225,-0.300039,0.41326651000000003,0.333914
-0.31907566,0.611111,0.50568775,0.0873016
0.19489601,0.224293,0.932184125,0.733264
-0.6529157750000001,-0.769841,-0.36687135,-0.388889
-0.282064935,-0.698413,0.779847775,0.47619
-0.41772976500000003,-0.643631,0.5425392250000001,0.648471
-0.438054155,-0.844784,0.14027147,-0.324086
-0.0928501175,-0.237127,0.1217422565,0.237127
0.1700265075,0.187567,0.78903118,0.803858
-0.433870525,-0.348675,0.59917105,0.632596
-0.2047989925,-0.0919473,0.271493705,-0.0677507
-0.35099061,-0.556523,-0.42113812,-0.348432
-0.5861714,-0.738784,0.055092180000000004,-0.202879
0.854646,0.922565,0.07762862000000001,0.0885835
-0.44103365,-0.174603,0.563512445,0.547619
-0.22398675499999998,-0.648471,0.28175044,0.658149
-0.27552881,-0.439281,0.365135805,0.525057
-0.45013499,-0.595238,0.2371109375,0.65873
0.030712545,0.396825,0.42951384000000004,0.759775
-0.59892565,-0.758533,0.45666052,0.453013
0.1348492,0.125086,0.329590045,0.487405
-0.27580304,0.309524,0.344798895,0.150794
